id,area_kmsq,platform,datetime,eo:cloud_cover,annotated_sites
20201011_125517_1039_3B_AnalyticMS,215.3835815,PlanetScope-1039,2020-10-11T12:55:17Z,0,
20201011_125734_100a_3B_AnalyticMS,209.8759652,PlanetScope-100a,2020-10-11T12:57:34Z,0,
20201011_125735_100a_3B_AnalyticMS,209.9001782,PlanetScope-100a,2020-10-11T12:57:35Z,0,
20201011_125737_100a_3B_AnalyticMS,209.8908514,PlanetScope-100a,2020-10-11T12:57:37Z,0,
20201011_125738_100a_3B_AnalyticMS,209.9273997,PlanetScope-100a,2020-10-11T12:57:38Z,0,
20201011_125739_100a_3B_AnalyticMS,209.9349413,PlanetScope-100a,2020-10-11T12:57:39Z,0,
20201011_130252_1026_3B_AnalyticMS,204.2110491,PlanetScope-1026,2020-10-11T13:02:52Z,0,
20201011_130253_1026_3B_AnalyticMS,204.2377415,PlanetScope-1026,2020-10-11T13:02:53Z,0,
20201011_130254_1026_3B_AnalyticMS,204.3260006,PlanetScope-1026,2020-10-11T13:02:54Z,1,
20201011_130255_1026_3B_AnalyticMS,204.3715299,PlanetScope-1026,2020-10-11T13:02:55Z,0,
20201011_130256_1026_3B_AnalyticMS,204.3795758,PlanetScope-1026,2020-10-11T13:02:56Z,0,
20201011_130511_76_105c_3B_AnalyticMS,634.4150853,PlanetScope-105c,2020-10-11T13:05:11Z,0,
20201011_130513_62_105c_3B_AnalyticMS,634.2707064,PlanetScope-105c,2020-10-11T13:05:13Z,1,
20201011_130515_48_105c_3B_AnalyticMS,634.9223523,PlanetScope-105c,2020-10-11T13:05:15Z,0,
20201011_130517_34_105c_3B_AnalyticMS,635.0236883,PlanetScope-105c,2020-10-11T13:05:17Z,0,
20201011_131732_0f36_3B_AnalyticMS,171.8802853,PlanetScope-0f36,2020-10-11T13:17:32Z,0,
20201011_131733_0f36_3B_AnalyticMS,171.7046423,PlanetScope-0f36,2020-10-11T13:17:33Z,0,
20201011_131734_0f36_3B_AnalyticMS,171.4806601,PlanetScope-0f36,2020-10-11T13:17:34Z,0,
20201011_144009_1011_3B_AnalyticMS,206.8341979,PlanetScope-1011,2020-10-11T14:40:09Z,0,
20201011_144010_1011_3B_AnalyticMS,207.3702992,PlanetScope-1011,2020-10-11T14:40:10Z,0,
20201011_144011_1011_3B_AnalyticMS,207.6562634,PlanetScope-1011,2020-10-11T14:40:11Z,0,
20201012_125434_1004_3B_Analytic,214.0943357,PlanetScope-1004,2020-10-12T12:54:34Z,0,
20201012_125912_0f28_3B_Analytic,208.9902124,PlanetScope-0f28,2020-10-12T12:59:12Z,0,
20201017_121526_38_2212_3B_AnalyticMS,745.8287266,PlanetScope-2212,2020-10-17T12:15:26Z,25,
20201018_112936_0f2b_3B_Analytic,177.3407514,PlanetScope-0f2b,2020-10-18T11:29:36Z,52,
20201018_124525_1010_3B_Analytic,206.8199224,PlanetScope-1010,2020-10-18T12:45:25Z,33,
20201018_125802_1003_3B_Analytic,207.7417742,PlanetScope-1003,2020-10-18T12:58:02Z,23,
20201018_125804_1003_3B_Analytic,207.8158451,PlanetScope-1003,2020-10-18T12:58:04Z,22,
20201020_130808_93_241c_3B_AnalyticMS,856.5407438,PlanetScope-241c,2020-10-20T13:08:08Z,1,
20201021_122855_0e3a_3B_Analytic,223.4750966,PlanetScope-0e3a,2020-10-21T12:28:55Z,50,
20201021_124644_1008_3B_Analytic,213.1829672,PlanetScope-1008,2020-10-21T12:46:44Z,48,
20201022_113907_1048_3B_AnalyticMS,179.6840841,PlanetScope-1048,2020-10-22T11:39:07Z,13,
20201022_113908_1048_3B_AnalyticMS,179.7021806,PlanetScope-1048,2020-10-22T11:39:08Z,12,
20201022_114208_104b_3B_AnalyticMS,177.0363637,PlanetScope-104b,2020-10-22T11:42:08Z,3,
20201022_114209_104b_3B_AnalyticMS,177.0036441,PlanetScope-104b,2020-10-22T11:42:09Z,3,
20201022_114210_104b_3B_AnalyticMS,176.9528527,PlanetScope-104b,2020-10-22T11:42:10Z,5,
20201022_114211_104b_3B_AnalyticMS,176.8864467,PlanetScope-104b,2020-10-22T11:42:11Z,4,
20201022_133103_64_1064_3B_AnalyticMS,449.1315896,PlanetScope-1064,2020-10-22T13:31:03Z,43,
20201022_133105_65_1064_3B_AnalyticMS,449.4645981,PlanetScope-1064,2020-10-22T13:31:05Z,65,
20201022_135412_86_106d_3B_AnalyticMS,448.1893943,PlanetScope-106d,2020-10-22T13:54:12Z,22,
20201023_130819_64_227a_3B_AnalyticMS,858.7044017,PlanetScope-227a,2020-10-23T13:08:19Z,0,
20201023_131106_83_2419_3B_AnalyticMS,864.4919375,PlanetScope-2419,2020-10-23T13:11:06Z,0,
20201024_124622_1004_3B_Analytic,213.557411,PlanetScope-1004,2020-10-24T12:46:22Z,60,
20201026_125340_19_105c_3B_AnalyticMS,646.7502801,PlanetScope-105c,2020-10-26T12:53:40Z,49,
20201027_131413_1105_3B_Analytic,218.71555,PlanetScope-1105,2020-10-27T13:14:13Z,14,
20201027_131414_1105_3B_Analytic,218.7748816,PlanetScope-1105,2020-10-27T13:14:14Z,2,
20201028_112522_0f49_3B_AnalyticMS,179.627617,PlanetScope-0f49,2020-10-28T11:25:22Z,0,
20201102_122210_10_2259_3B_AnalyticMS,758.0569917,PlanetScope-2259,2020-11-02T12:22:10Z,70,
20201102_122336_26_222b_3B_AnalyticMS,759.6132869,PlanetScope-222b,2020-11-02T12:23:36Z,65,
20201102_122338_47_222b_3B_AnalyticMS,756.1741135,PlanetScope-222b,2020-11-02T12:23:38Z,77,
20201102_123757_33_2257_3B_AnalyticMS,756.0602371,PlanetScope-2257,2020-11-02T12:37:57Z,60,
20201102_123759_54_2257_3B_AnalyticMS,759.6101566,PlanetScope-2257,2020-11-02T12:37:59Z,78,
20201102_123801_75_2257_3B_AnalyticMS,757.6303857,PlanetScope-2257,2020-11-02T12:38:01Z,93,
20201102_125554_1038_3B_Analytic,210.9840587,PlanetScope-1038,2020-11-02T12:55:54Z,67,
20201102_131521_0f32_3B_AnalyticMS,179.6750886,PlanetScope-0f32,2020-11-02T13:15:21Z,0,
20201102_131522_0f32_3B_AnalyticMS,179.6016647,PlanetScope-0f32,2020-11-02T13:15:22Z,0,
20201102_131523_0f32_3B_AnalyticMS,179.6624334,PlanetScope-0f32,2020-11-02T13:15:23Z,0,
20201102_131524_0f32_3B_AnalyticMS,179.260203,PlanetScope-0f32,2020-11-02T13:15:24Z,0,
20201102_131834_74_1064_3B_AnalyticMS,444.0008645,PlanetScope-1064,2020-11-02T13:18:34Z,28,
20201102_151003_68_1066_3B_AnalyticMS,447.9716078,PlanetScope-1066,2020-11-02T15:10:03Z,0,
20201102_151005_68_1066_3B_AnalyticMS,448.9615674,PlanetScope-1066,2020-11-02T15:10:05Z,0,
20201103_130917_89_227a_3B_AnalyticMS,860.9539978,PlanetScope-227a,2020-11-03T13:09:17Z,48,
20201105_125830_103c_3B_Analytic,210.3875286,PlanetScope-103c,2020-11-05T12:58:30Z,18,
20201105_125831_103c_3B_Analytic,210.4758543,PlanetScope-103c,2020-11-05T12:58:31Z,47,
20201108_131759_67_1060_3B_AnalyticMS,451.2415044,PlanetScope-1060,2020-11-08T13:17:59Z,96,
20201109_112445_1053_3B_AnalyticMS,183.2731107,PlanetScope-1053,2020-11-09T11:24:45Z,60,
20201113_131250_0f2a_3B_AnalyticMS,179.0418718,PlanetScope-0f2a,2020-11-13T13:12:50Z,0,
20201113_131251_0f2a_3B_AnalyticMS,178.76892,PlanetScope-0f2a,2020-11-13T13:12:51Z,0,
20201113_131252_1_0f2a_3B_AnalyticMS,178.6508734,PlanetScope-0f2a,2020-11-13T13:12:52Z,0,
20201113_131252_0f2a_3B_AnalyticMS,178.5588917,PlanetScope-0f2a,2020-11-13T13:12:52Z,0,
20201113_132040_42_2307_3B_AnalyticMS,873.0038794,PlanetScope-2307,2020-11-13T13:20:40Z,63,
20201113_132042_79_2307_3B_AnalyticMS,873.7057212,PlanetScope-2307,2020-11-13T13:20:42Z,55,
20201113_132045_16_2307_3B_AnalyticMS,874.229696,PlanetScope-2307,2020-11-13T13:20:45Z,35,
20201113_141246_21_220b_3B_AnalyticMS,750.8666571,PlanetScope-220b,2020-11-13T14:12:46Z,0,
20201113_141248_42_220b_3B_AnalyticMS,752.6218995,PlanetScope-220b,2020-11-13T14:12:48Z,0,
20201113_141250_63_220b_3B_AnalyticMS,754.0155881,PlanetScope-220b,2020-11-13T14:12:50Z,0,
20201113_141729_84_2304_3B_AnalyticMS,768.3754044,PlanetScope-2304,2020-11-13T14:17:29Z,0,
20201113_141732_07_2304_3B_AnalyticMS,770.5569522,PlanetScope-2304,2020-11-13T14:17:32Z,0,
20201114_125609_1009_3B_Analytic,213.6296697,PlanetScope-1009,2020-11-14T12:56:09Z,49,
20201114_125610_1009_3B_Analytic,213.6670029,PlanetScope-1009,2020-11-14T12:56:10Z,30,
20201114_125732_100c_3B_Analytic,210.8370344,PlanetScope-100c,2020-11-14T12:57:32Z,4,
20201114_125733_100c_3B_Analytic,210.8907305,PlanetScope-100c,2020-11-14T12:57:33Z,1,
20201120_113617_1048_3B_Analytic,178.6680311,PlanetScope-1048,2020-11-20T11:36:17Z,48,
20201120_125738_1035_3B_Analytic,211.2787051,PlanetScope-1035,2020-11-20T12:57:38Z,14,
20201120_125739_1035_3B_Analytic,211.2353863,PlanetScope-1035,2020-11-20T12:57:39Z,44,
20201121_130909_81_2408_3B_AnalyticMS,812.0550756,PlanetScope-2408,2020-11-21T13:09:09Z,37,
20201123_113535_0f2b_3B_Analytic,176.7451275,PlanetScope-0f2b,2020-11-23T11:35:35Z,39,
20201123_130114_1002_3B_Analytic,215.8050596,PlanetScope-1002,2020-11-23T13:01:14Z,20,
20201123_130115_1002_3B_Analytic,215.8933644,PlanetScope-1002,2020-11-23T13:01:15Z,25,
20201123_131804_71_1064_3B_AnalyticMS,419.4140583,PlanetScope-1064,2020-11-23T13:18:04Z,88,
20201124_121721_94_2235_3B_AnalyticMS,756.1921083,PlanetScope-2235,2020-11-24T12:17:21Z,36,
20201124_132125_15_2307_3B_AnalyticMS,878.3649173,PlanetScope-2307,2020-11-24T13:21:25Z,12,
20201124_132127_51_2307_3B_AnalyticMS,878.4186153,PlanetScope-2307,2020-11-24T13:21:27Z,11,
20201124_132129_88_2307_3B_AnalyticMS,878.4451002,PlanetScope-2307,2020-11-24T13:21:29Z,16,
20201126_122707_0e0f_3B_Analytic,213.6569766,PlanetScope-0e0f,2020-11-26T12:27:07Z,0,
20201126_124822_100c_3B_Analytic,216.8403184,PlanetScope-100c,2020-11-26T12:48:22Z,32,
20201126_125808_1001_3B_Analytic,211.0269096,PlanetScope-1001,2020-11-26T12:58:08Z,1,
20201126_125809_1001_3B_Analytic,211.0781741,PlanetScope-1001,2020-11-26T12:58:09Z,2,
20201128_130907_41_240c_3B_AnalyticMS,804.3992277,PlanetScope-240c,2020-11-28T13:09:07Z,2,
20201129_112411_0f3c_3B_AnalyticMS,177.0286824,PlanetScope-0f3c,2020-11-29T11:24:11Z,0,
20201129_124352_1014_3B_Analytic,217.0048586,PlanetScope-1014,2020-11-29T12:43:52Z,0,
20201129_124353_1014_3B_Analytic,217.1734434,PlanetScope-1014,2020-11-29T12:43:53Z,0,
20201130_112241_104b_3B_AnalyticMS,176.7149898,PlanetScope-104b,2020-11-30T11:22:41Z,0,
20201201_130833_44_2254_3B_AnalyticMS,860.9980619,PlanetScope-2254,2020-12-01T13:08:33Z,8,
20201202_112237_104e_3B_Analytic,176.8931133,PlanetScope-104e,2020-12-02T11:22:37Z,60,
20201208_122255_34_2259_3B_AnalyticMS,780.8614834,PlanetScope-2259,2020-12-08T12:22:55Z,94,
20201208_124244_1003_3B_Analytic,217.9518717,PlanetScope-1003,2020-12-08T12:42:44Z,42,
20201208_125639_1026_3B_Analytic,212.4295711,PlanetScope-1026,2020-12-08T12:56:39Z,63,
20201208_125822_0f4e_3B_Analytic,219.2365344,PlanetScope-0f4e,2020-12-08T12:58:22Z,56,
20201208_125823_0f4e_3B_Analytic,219.2724401,PlanetScope-0f4e,2020-12-08T12:58:23Z,67,
20201211_122556_0e26_3B_Analytic,210.3524287,PlanetScope-0e26,2020-12-11T12:25:56Z,44,
20201211_122557_0e26_3B_Analytic,210.4492002,PlanetScope-0e26,2020-12-11T12:25:57Z,14,
20201214_112048_1020_3B_Analytic,168.3453188,PlanetScope-1020,2020-12-14T11:20:48Z,3,
20201214_113043_1048_3B_Analytic,171.2381245,PlanetScope-1048,2020-12-14T11:30:43Z,0,
20201214_113411_104b_3B_Analytic,172.4167699,PlanetScope-104b,2020-12-14T11:34:11Z,68,
20201214_125850_0f15_3B_Analytic,223.1011342,PlanetScope-0f15,2020-12-14T12:58:50Z,2,
20201215_130721_79_2413_3B_AnalyticMS,812.6319818,PlanetScope-2413,2020-12-15T13:07:21Z,6,
20201216_112015_0f44_3B_AnalyticMS,170.0772928,PlanetScope-0f44,2020-12-16T11:20:15Z,15,
20201216_113159_0f4d_3B_AnalyticMS,170.6751407,PlanetScope-0f4d,2020-12-16T11:31:59Z,1,
20201216_113200_0f4d_3B_AnalyticMS,170.587998,PlanetScope-0f4d,2020-12-16T11:32:00Z,12,
20201216_113201_0f4d_3B_AnalyticMS,170.5700589,PlanetScope-0f4d,2020-12-16T11:32:01Z,2,
20201216_113211_104e_3B_AnalyticMS,173.7413401,PlanetScope-104e,2020-12-16T11:32:11Z,19,
20201216_113213_104e_3B_AnalyticMS,173.934883,PlanetScope-104e,2020-12-16T11:32:13Z,4,
20201216_113214_104e_3B_AnalyticMS,173.6995099,PlanetScope-104e,2020-12-16T11:32:14Z,0,
20201216_125424_1002_3B_AnalyticMS,217.1127914,PlanetScope-1002,2020-12-16T12:54:24Z,2,
20201216_130925_45_227b_3B_AnalyticMS,869.6175506,PlanetScope-227b,2020-12-16T13:09:25Z,15,
20201216_131126_08_225b_3B_AnalyticMS,865.196598,PlanetScope-225b,2020-12-16T13:11:26Z,8,
20201216_131945_49_227a_3B_AnalyticMS,873.2700849,PlanetScope-227a,2020-12-16T13:19:45Z,30,
20201216_131947_86_227a_3B_AnalyticMS,873.5870935,PlanetScope-227a,2020-12-16T13:19:47Z,23,
20201216_131950_23_227a_3B_AnalyticMS,873.7369931,PlanetScope-227a,2020-12-16T13:19:50Z,12,
20201216_132145_85_2307_3B_AnalyticMS,868.5576572,PlanetScope-2307,2020-12-16T13:21:45Z,27,
20201216_132148_21_2307_3B_AnalyticMS,868.3595563,PlanetScope-2307,2020-12-16T13:21:48Z,29,
20201216_132150_57_2307_3B_AnalyticMS,868.6218993,PlanetScope-2307,2020-12-16T13:21:50Z,49,
20201216_132426_23_1060_3B_AnalyticMS,414.4330149,PlanetScope-1060,2020-12-16T13:24:26Z,1,
20201216_132427_73_1060_3B_AnalyticMS,414.4310729,PlanetScope-1060,2020-12-16T13:24:27Z,1,
20201220_124836_1002_3B_Analytic,216.7633566,PlanetScope-1002,2020-12-20T12:48:36Z,0,
20201220_131840_21_1058_3B_AnalyticMS,414.3851236,PlanetScope-1058,2020-12-20T13:18:40Z,0,
20201226_112043_1049_3B_Analytic,167.5260397,PlanetScope-1049,2020-12-26T11:20:43Z,65,
20201226_121938_51_2223_3B_AnalyticMS,719.0126765,PlanetScope-2223,2020-12-26T12:19:38Z,5,
20201226_122443_20_2279_3B_AnalyticMS,807.256566,PlanetScope-2279,2020-12-26T12:24:43Z,4,
20201226_130001_103c_3B_Analytic,218.4118407,PlanetScope-103c,2020-12-26T13:00:01Z,65,
20201227_143948_100a_3B_AnalyticMS,213.7229214,PlanetScope-100a,2020-12-27T14:39:48Z,8,
20201227_143949_100a_3B_AnalyticMS,213.5019558,PlanetScope-100a,2020-12-27T14:39:49Z,8,
20201229_113006_1053_3B_Analytic,171.3458761,PlanetScope-1053,2020-12-29T11:30:06Z,40,
20201229_113007_1053_3B_Analytic,171.2440832,PlanetScope-1053,2020-12-29T11:30:07Z,44,
20201229_124047_0e3a_3B_Analytic,203.711691,PlanetScope-0e3a,2020-12-29T12:40:47Z,61,
20201231_111741_104b_3B_AnalyticMS,170.3417863,PlanetScope-104b,2020-12-31T11:17:41Z,0,
20210101_130730_12_2401_3B_AnalyticMS,801.1397932,PlanetScope-2401,2021-01-01T13:07:30Z,41,
20210104_124510_1001_3B_Analytic,211.1866026,PlanetScope-1001,2021-01-04T12:45:10Z,28,
20210105_131017_40_2413_3B_AnalyticMS,809.7531962,PlanetScope-2413,2021-01-05T13:10:17Z,34,
20210107_111628_1048_3B_AnalyticMS,168.9167238,PlanetScope-1048,2021-01-07T11:16:28Z,0,
20210107_111629_1048_3B_AnalyticMS,168.8813183,PlanetScope-1048,2021-01-07T11:16:29Z,0,
20210107_112659_1_0f2a_3B_AnalyticMS,171.5468219,PlanetScope-0f2a,2021-01-07T11:26:59Z,1,
20210107_112659_0f2a_3B_AnalyticMS,171.48024,PlanetScope-0f2a,2021-01-07T11:26:59Z,1,
20210107_112700_0f2a_3B_AnalyticMS,171.3142616,PlanetScope-0f2a,2021-01-07T11:27:00Z,0,
20210107_122241_0e26_3B_AnalyticMS,205.2017088,PlanetScope-0e26,2021-01-07T12:22:41Z,0,
20210107_122242_0e26_3B_AnalyticMS,205.4279669,PlanetScope-0e26,2021-01-07T12:22:42Z,0,
20210107_122710_79_2279_3B_AnalyticMS,821.6031105,PlanetScope-2279,2021-01-07T12:27:10Z,53,
20210107_122713_06_2279_3B_AnalyticMS,822.9137209,PlanetScope-2279,2021-01-07T12:27:13Z,63,
20210107_123010_77_222b_3B_AnalyticMS,706.5126565,PlanetScope-222b,2021-01-07T12:30:10Z,62,
20210107_123012_84_222b_3B_AnalyticMS,706.4121914,PlanetScope-222b,2021-01-07T12:30:12Z,54,
20210107_130634_59_240f_3B_AnalyticMS,861.3486901,PlanetScope-240f,2021-01-07T13:06:34Z,1,
20210107_131110_09_2408_3B_AnalyticMS,810.158941,PlanetScope-2408,2021-01-07T13:11:10Z,0,
20210107_131112_37_2408_3B_AnalyticMS,810.3746396,PlanetScope-2408,2021-01-07T13:11:12Z,0,
20210107_131218_58_2416_3B_AnalyticMS,869.1932059,PlanetScope-2416,2021-01-07T13:12:18Z,25,
20210107_131220_94_2416_3B_AnalyticMS,870.5676175,PlanetScope-2416,2021-01-07T13:12:20Z,11,
20210107_132035_75_2424_3B_AnalyticMS,861.3464018,PlanetScope-2424,2021-01-07T13:20:35Z,63,
20210107_132038_09_2424_3B_AnalyticMS,862.0641549,PlanetScope-2424,2021-01-07T13:20:38Z,48,
20210107_134805_99_1069_3B_AnalyticMS,468.9959946,PlanetScope-1069,2021-01-07T13:48:05Z,56,
20210109_130741_01_2419_3B_AnalyticMS,858.1400316,PlanetScope-2419,2021-01-09T13:07:41Z,46,
20210110_124926_103b_3B_Analytic,213.6791347,PlanetScope-103b,2021-01-10T12:49:26Z,32,
20210112_130723_20_2426_3B_AnalyticMS,802.0832591,PlanetScope-2426,2021-01-12T13:07:23Z,0,
20210113_124333_1013_3B_Analytic,210.1112994,PlanetScope-1013,2021-01-13T12:43:33Z,40,
20210116_124632_100a_3B_Analytic,209.3679053,PlanetScope-100a,2021-01-16T12:46:32Z,13,
20210116_125814_1034_3B_Analytic,213.9340585,PlanetScope-1034,2021-01-16T12:58:14Z,2,
20210116_130749_1026_3B_Analytic,205.3678341,PlanetScope-1026,2021-01-16T13:07:49Z,53,
20210116_130810_95_2412_3B_AnalyticMS,848.0558424,PlanetScope-2412,2021-01-16T13:08:10Z,0,
20210118_111449_0f24_3B_AnalyticMS,166.9909888,PlanetScope-0f24,2021-01-18T11:14:49Z,0,
20210118_124727_0f15_3B_AnalyticMS,215.1290626,PlanetScope-0f15,2021-01-18T12:47:27Z,0,
20210118_124728_0f15_3B_AnalyticMS,215.1217789,PlanetScope-0f15,2021-01-18T12:47:28Z,0,
20210118_124950_0f17_3B_AnalyticMS,213.0626465,PlanetScope-0f17,2021-01-18T12:49:50Z,0,
20210118_124951_0f17_3B_AnalyticMS,213.0860842,PlanetScope-0f17,2021-01-18T12:49:51Z,0,
20210118_124952_0f17_3B_AnalyticMS,213.3932432,PlanetScope-0f17,2021-01-18T12:49:52Z,0,
20210118_130045_1_0f46_3B_AnalyticMS,167.2505149,PlanetScope-0f46,2021-01-18T13:00:45Z,0,
20210118_130045_0f46_3B_AnalyticMS,167.3440648,PlanetScope-0f46,2021-01-18T13:00:45Z,0,
20210118_130046_0f46_3B_AnalyticMS,167.0582671,PlanetScope-0f46,2021-01-18T13:00:46Z,0,
20210118_130047_0f46_3B_AnalyticMS,166.8445459,PlanetScope-0f46,2021-01-18T13:00:47Z,0,
20210118_130618_29_225b_3B_AnalyticMS,859.8505636,PlanetScope-225b,2021-01-18T13:06:18Z,0,
20210118_130620_65_225b_3B_AnalyticMS,859.5841745,PlanetScope-225b,2021-01-18T13:06:20Z,0,
20210118_132236_82_1059_3B_AnalyticMS,433.8896565,PlanetScope-1059,2021-01-18T13:22:36Z,0,
20210118_132238_34_1059_3B_AnalyticMS,433.5824266,PlanetScope-1059,2021-01-18T13:22:38Z,0,
20210118_151532_23_105a_3B_AnalyticMS,430.0793529,PlanetScope-105a,2021-01-18T15:15:32Z,0,
20210118_151533_77_105a_3B_AnalyticMS,430.9299888,PlanetScope-105a,2021-01-18T15:15:33Z,0,
20210118_151535_31_105a_3B_AnalyticMS,431.7332612,PlanetScope-105a,2021-01-18T15:15:35Z,0,
20210118_151536_85_105a_3B_AnalyticMS,432.3659872,PlanetScope-105a,2021-01-18T15:15:36Z,0,
20210122_130743_84_2254_3B_AnalyticMS,855.2477738,PlanetScope-2254,2021-01-22T13:07:43Z,16,
20210125_125837_1038_3B_Analytic,211.4547196,PlanetScope-1038,2021-01-25T12:58:37Z,24,
20210125_125838_1038_3B_Analytic,211.318294,PlanetScope-1038,2021-01-25T12:58:38Z,2,
20210126_130915_44_2414_3B_AnalyticMS,811.0054158,PlanetScope-2414,2021-01-26T13:09:15Z,35,
20210127_130825_59_2406_3B_AnalyticMS,824.2978506,PlanetScope-2406,2021-01-27T13:08:25Z,0,
20210128_112441_104b_3B_Analytic,174.0330438,PlanetScope-104b,2021-01-28T11:24:41Z,39,
20210128_124455_1034_3B_Analytic,209.4710246,PlanetScope-1034,2021-01-28T12:44:55Z,0,
20210128_124902_1040_3B_Analytic,211.2570849,PlanetScope-1040,2021-01-28T12:49:02Z,0,
20210129_111201_1053_3B_AnalyticMS,177.6378241,PlanetScope-1053,2021-01-29T11:12:01Z,0,
20210129_111202_1053_3B_AnalyticMS,177.6002105,PlanetScope-1053,2021-01-29T11:12:02Z,0,
20210129_111203_1_1053_3B_AnalyticMS,177.1655952,PlanetScope-1053,2021-01-29T11:12:03Z,0,
20210129_111514_0f49_3B_AnalyticMS,172.9122847,PlanetScope-0f49,2021-01-29T11:15:14Z,0,
20210129_111515_0f49_3B_AnalyticMS,172.9235032,PlanetScope-0f49,2021-01-29T11:15:15Z,0,
20210129_123016_0e3a_3B_AnalyticMS,212.7342234,PlanetScope-0e3a,2021-01-29T12:30:16Z,0,
20210129_123017_0e3a_3B_AnalyticMS,212.8818651,PlanetScope-0e3a,2021-01-29T12:30:17Z,0,
20210129_131756_07_2424_3B_AnalyticMS,859.2146774,PlanetScope-2424,2021-01-29T13:17:56Z,17,
20210130_110958_0f44_3B_AnalyticMS,177.7004656,PlanetScope-0f44,2021-01-30T11:09:58Z,0,
20210130_130826_96_2307_3B_AnalyticMS,853.9129102,PlanetScope-2307,2021-01-30T13:08:26Z,0,
20210130_130855_72_2424_3B_AnalyticMS,865.1817716,PlanetScope-2424,2021-01-30T13:08:55Z,0,
20210131_111207_1050_3B_Analytic,177.2271493,PlanetScope-1050,2021-01-31T11:12:07Z,6,
20210131_112519_1053_3B_Analytic,177.6863171,PlanetScope-1053,2021-01-31T11:25:19Z,64,
20210131_112520_1053_3B_Analytic,177.6756768,PlanetScope-1053,2021-01-31T11:25:20Z,56,
20210131_123901_0e20_3B_Analytic,210.9136667,PlanetScope-0e20,2021-01-31T12:39:01Z,14,
20210131_130536_02_2419_3B_AnalyticMS,863.2551096,PlanetScope-2419,2021-01-31T13:05:36Z,6,
20210201_132230_66_1061_3B_AnalyticMS,452.4104007,PlanetScope-1061,2021-02-01T13:22:30Z,62,
20210202_132358_82_1060_3B_AnalyticMS,457.8487366,PlanetScope-1060,2021-02-02T13:23:58Z,0,
20210205_134702_77_106e_3B_AnalyticMS,439.4074664,PlanetScope-106e,2021-02-05T13:47:02Z,97,
20210205_134704_31_106e_3B_AnalyticMS,439.2591169,PlanetScope-106e,2021-02-05T13:47:04Z,96,
20210206_123641_0e26_3B_Analytic,215.3707742,PlanetScope-0e26,2021-02-06T12:36:41Z,40,
20210206_123642_0e26_3B_Analytic,215.4009699,PlanetScope-0e26,2021-02-06T12:36:42Z,33,
20210207_122524_80_2264_3B_AnalyticMS,816.4588675,PlanetScope-2264,2021-02-07T12:25:24Z,49,
20210209_112452_1050_3B_AnalyticMS,178.4642289,PlanetScope-1050,2021-02-09T11:24:52Z,5,
20210209_112452_1050_3B_Analytic,178.4654905,PlanetScope-1050,2021-02-09T11:24:52Z,5,
20210209_112453_1050_3B_AnalyticMS,178.3473539,PlanetScope-1050,2021-02-09T11:24:53Z,7,
20210209_112454_1050_3B_AnalyticMS,178.3275986,PlanetScope-1050,2021-02-09T11:24:54Z,7,
20210209_112455_1050_3B_AnalyticMS,178.4283584,PlanetScope-1050,2021-02-09T11:24:55Z,8,
20210209_124400_1035_3B_Analytic,207.1276967,PlanetScope-1035,2021-02-09T12:44:00Z,50,
20210209_143619_103b_3B_AnalyticMS,207.5017849,PlanetScope-103b,2021-02-09T14:36:19Z,0,
20210209_143620_103b_3B_AnalyticMS,207.9277343,PlanetScope-103b,2021-02-09T14:36:20Z,0,
20210209_143621_103b_3B_AnalyticMS,208.2368663,PlanetScope-103b,2021-02-09T14:36:21Z,0,
20210215_125318_103c_3B_Analytic,211.6121034,PlanetScope-103c,2021-02-15T12:53:18Z,49,
20210218_111938_1048_3B_Analytic,177.8819436,PlanetScope-1048,2021-02-18T11:19:38Z,0,
20210218_112320_104b_3B_Analytic,176.0338089,PlanetScope-104b,2021-02-18T11:23:20Z,2,
20210218_112321_104b_3B_Analytic,176.0124759,PlanetScope-104b,2021-02-18T11:23:21Z,5,
20210218_122221_0e26_3B_Analytic,216.3923993,PlanetScope-0e26,2021-02-18T12:22:21Z,14,
20210220_110822_0f44_3B_AnalyticMS,178.7019828,PlanetScope-0f44,2021-02-20T11:08:22Z,3,
20210220_112627_0f2e_3B_AnalyticMS,170.6986962,PlanetScope-0f2e,2021-02-20T11:26:27Z,21,
20210220_112630_0f2e_3B_AnalyticMS,170.6635542,PlanetScope-0f2e,2021-02-20T11:26:30Z,22,
20210220_112631_0f2e_3B_AnalyticMS,170.5403371,PlanetScope-0f2e,2021-02-20T11:26:31Z,7,
20210220_145948_39_2254_3B_AnalyticMS,855.8735521,PlanetScope-2254,2021-02-20T14:59:48Z,23,
20210221_112340_1053_3B_Analytic,178.923278,PlanetScope-1053,2021-02-21T11:23:40Z,0,
20210221_124553_1038_3B_Analytic,211.1632076,PlanetScope-1038,2021-02-21T12:45:53Z,11,
20210221_124630_1008_3B_Analytic,211.7267058,PlanetScope-1008,2021-02-21T12:46:30Z,24,
20210221_125806_0f17_3B_Analytic,214.921671,PlanetScope-0f17,2021-02-21T12:58:06Z,35,
20210224_111925_1_0f36_3B_Analytic,176.0433711,PlanetScope-0f36,2021-02-24T11:19:25Z,31,
20210224_111925_0f36_3B_Analytic,176.1363799,PlanetScope-0f36,2021-02-24T11:19:25Z,52,
