id,area_kmsq,landsat:scene_id,platform,datetime,eo:cloud_cover,annotated_sites
LC08_L1TP_187022_20200328_20200822_02_T1,1698.66188,LC81870222020088LGN00,LANDSAT_8,2020-03-28T09:24:48.770736Z,5.13,"LT_R001_0010, LT_R001_0014, LT_R001_0029, LT_R001_0053, LT_R001_0056, LT_R001_0058, LT_R001_0068, LT_R001_0069, LT_R001_0083, LT_R001_0095, LT_R001_0107, LT_R001_0128, LT_R001_0130"
LC08_L2SP_187022_20200328_20200822_02_T1_SR,36653.85392,LC81870222020088LGN00,LANDSAT_8,2020-03-28T09:24:48.770736Z,5.13,
LC08_L1TP_219076_20200328_20200822_02_T1,8475.63,LC82190762020088LGN00,LANDSAT_8,2020-03-28T13:04:05.481370Z,7.62,"BR_R005_0034, BR_R005_0035, BR_R005_0036, BR_R005_0037, BR_R005_0039, BR_R005_0041, BR_R005_0052, BR_R005_0083, BR_R005_0090, BR_R005_0111, BR_R006_0009, BR_R006_0012, BR_R006_0024, BR_R006_0029, BR_R006_0030, BR_R006_0033, BR_R006_0034, BR_R006_0035, BR_R006_0042, BR_R006_0055, BR_R006_0076"
LC08_L2SP_219076_20200328_20200822_02_T1_SR,36681.37562,LC82190762020088LGN00,LANDSAT_8,2020-03-28T13:04:05.481370Z,7.62,
LC08_L1TP_018036_20200328_20200822_02_T1,1594.663402,LC80180362020088LGN00,LANDSAT_8,2020-03-28T16:05:55.121151Z,7.05,
LC08_L2SP_018036_20200328_20200822_02_T1_SR,36515.94612,LC80180362020088LGN00,LANDSAT_8,2020-03-28T16:05:55.121151Z,7.05,
LC08_L1TP_018037_20200328_20200822_02_T1,747.03,LC80180372020088LGN00,LANDSAT_8,2020-03-28T16:06:19.003719Z,12.33,
LC08_L2SP_018037_20200328_20200822_02_T1_SR,36513.88019,LC80180372020088LGN00,LANDSAT_8,2020-03-28T16:06:19.003719Z,12.33,
LC08_L1TP_114034_20200329_20200822_02_T1,12384.08,LC81140342020089LGN00,LANDSAT_8,2020-03-29T01:58:25.347724Z,45.98,
LC08_L2SP_114034_20200329_20200822_02_T1_SR,36534.59404,LC81140342020089LGN00,LANDSAT_8,2020-03-29T01:58:25.347724Z,45.98,
LC08_L1TP_194027_20200329_20200822_02_T1,9313.719292,LC81940272020089LGN00,LANDSAT_8,2020-03-29T10:10:03.224257Z,82.67,
LC08_L2SP_194027_20200329_20200822_02_T1_SR,36545.7422,LC81940272020089LGN00,LANDSAT_8,2020-03-29T10:10:03.224257Z,82.67,
LC08_L1TP_041036_20200329_20200822_02_T1,4015.391628,LC80410362020089LGN00,LANDSAT_8,2020-03-29T18:28:03.319302Z,41.31,
LC08_L2SP_041036_20200329_20200822_02_T1_SR,36515.5017,LC80410362020089LGN00,LANDSAT_8,2020-03-29T18:28:03.319302Z,41.31,
LC08_L1TP_041037_20200329_20200822_02_T1,2491.445004,LC80410372020089LGN00,LANDSAT_8,2020-03-29T18:28:27.210341Z,13.76,
LC08_L2SP_041037_20200329_20200822_02_T1_SR,36519.8,LC80410372020089LGN00,LANDSAT_8,2020-03-29T18:28:27.210341Z,13.76,
LC08_L1GT_073090_20200329_20200822_02_T2,1269.155745,LC80730902020089LGN00,LANDSAT_8,2020-03-29T22:07:20.978801Z,52.09,
LC08_L2SP_073090_20200329_20200822_02_T2_SR,36959.78959,LC80730902020089LGN00,LANDSAT_8,2020-03-29T22:07:20.978801Z,52.09,
LC08_L1GT_073091_20200329_20200822_02_T2,812.8467997,LC80730912020089LGN00,LANDSAT_8,2020-03-29T22:07:44.941852Z,85.5,
LC08_L2SP_073091_20200329_20200822_02_T2_SR,37007.88654,LC80730912020089LGN00,LANDSAT_8,2020-03-29T22:07:44.941852Z,85.5,
LC08_L1GT_217076_20200330_20200822_02_T2,7909.902203,LC82170762020090LGN00,LANDSAT_8,2020-03-30T12:51:42.587425Z,82.04,
LC08_L2SP_217076_20200330_20200822_02_T2_SR,36689.97036,LC82170762020090LGN00,LANDSAT_8,2020-03-30T12:51:42.587425Z,82.04,
LC08_L1TP_016039_20200330_20200822_02_T1,1891.245351,LC80160392020090LGN00,LANDSAT_8,2020-03-30T15:54:43.853724Z,19.44,
LC08_L2SP_016039_20200330_20200822_02_T1_SR,36510.55926,LC80160392020090LGN00,LANDSAT_8,2020-03-30T15:54:43.853724Z,19.44,
LC08_L1TP_160042_20200331_20200822_02_T1,1852.951579,LC81600422020091LGN00,LANDSAT_8,2020-03-31T06:45:52.592729Z,0.44,
LC08_L2SP_160042_20200331_20200822_02_T1_SR,36497.23642,LC81600422020091LGN00,LANDSAT_8,2020-03-31T06:45:52.592729Z,0.44,
LC08_L1TP_160043_20200331_20200822_02_T1,5798.895091,LC81600432020091LGN00,LANDSAT_8,2020-03-31T06:46:16.488005Z,0.42,"AE_R001_0000, AE_R001_0061, AE_R001_0068, AE_R001_0131, AE_R001_0145, AE_R001_0154, AE_R001_0179, AE_R001_0214"
LC08_L2SP_160043_20200331_20200822_02_T1_SR,36489.91537,LC81600432020091LGN00,LANDSAT_8,2020-03-31T06:46:16.488005Z,0.42,
LC08_L1TP_021030_20200402_20200822_02_T1,36577.66176,LC80210302020093LGN00,LANDSAT_8,2020-04-02T16:22:00.985127Z,0.01,
LC08_L2SP_021030_20200402_20200822_02_T1_SR,36577.66176,LC80210302020093LGN00,LANDSAT_8,2020-04-02T16:22:00.985127Z,0.01,
LC08_L1TP_028032_20200403_20200822_02_T1,708.3857715,LC80280322020094LGN00,LANDSAT_8,2020-04-03T17:06:04.155202Z,91.78,
LC08_L2SP_028032_20200403_20200822_02_T1_SR,36552.10721,LC80280322020094LGN00,LANDSAT_8,2020-04-03T17:06:04.155202Z,91.78,
LC08_L1TP_003072_20200404_20200822_02_T1,1549.893574,LC80030722020095LGN00,LANDSAT_8,2020-04-04T14:47:29.547544Z,8.74,"PE_R001_0012, PE_R001_0018, PE_Rxxx_0016"
LC08_L2SP_003072_20200404_20200822_02_T1_SR,36569.1188,LC80030722020095LGN00,LANDSAT_8,2020-04-04T14:47:29.547544Z,8.74,
LC08_L1TP_019036_20200404_20200822_02_T1,2289.88338,LC80190362020095LGN00,LANDSAT_8,2020-04-04T16:12:01.962538Z,43.33,
LC08_L2SP_019036_20200404_20200822_02_T1_SR,36509.08177,LC80190362020095LGN00,LANDSAT_8,2020-04-04T16:12:01.962538Z,43.33,
LC08_L1TP_115034_20200405_20200822_02_T1,16345.81244,LC81150342020096LGN00,LANDSAT_8,2020-04-05T02:04:32.311923Z,0.06,"KR_R002_0019, KR_R002_0031, KR_R002_0139, KR_R003_0000, KR_R003_0002, KR_R003_0003, KR_R003_0005, KR_R003_0007, KR_R003_0008, KR_R003_0025, KR_R003_0056, KR_Rxxx_0017, KR_Rxxx_0018, KR_Rxxx_0021"
LC08_L2SP_115034_20200405_20200822_02_T1_SR,36530.22331,LC81150342020096LGN00,LANDSAT_8,2020-04-05T02:04:32.311923Z,0.06,
LC08_L1TP_163042_20200405_20200822_02_T1,18592.37779,LC81630422020096LGN00,LANDSAT_8,2020-04-05T07:04:22.556802Z,0.58,"BH_R001_0008, BH_R001_0015, BH_R001_0025, BH_R001_0027, BH_R001_0032, BH_R001_0058"
LC08_L2SP_163042_20200405_20200822_02_T1_SR,36499.28622,LC81630422020096LGN00,LANDSAT_8,2020-04-05T07:04:22.556802Z,0.58,
LC08_L1TP_195027_20200405_20200822_02_T1,19097.22527,LC81950272020096LGN00,LANDSAT_8,2020-04-05T10:16:10.294335Z,2.01,"CH_R001_0007, CH_R001_0019, CH_R001_0025, CH_R001_0027, CH_R001_0028, CH_R001_0029, CH_R001_0031, CH_R001_0044, CH_R001_0052, CH_R002_0000, CH_R002_0002, CH_R002_0010, CH_R002_0015, CH_R002_0018, CH_R002_0020, CH_R002_0022, CH_R002_0023, CH_R002_0024, CH_R002_0030, CH_R002_0039, CH_Rxxx_0025, CH_Rxxx_0056, CH_Rxxx_0057, CH_Rxxx_0061, CH_Rxxx_0068, CH_Rxxx_0077, CH_Rxxx_0078, CH_Rxxx_0080, CH_Rxxx_0082, CH_Rxxx_0083, CH_Rxxx_0085, CH_Rxxx_0114"
LC08_L2SP_195027_20200405_20200822_02_T1_SR,36556.89991,LC81950272020096LGN00,LANDSAT_8,2020-04-05T10:16:10.294335Z,2.01,
LC08_L1TP_195028_20200405_20200822_02_T1,4642.088269,LC81950282020096LGN00,LANDSAT_8,2020-04-05T10:16:34.168430Z,12.17,
LC08_L2SP_195028_20200405_20200822_02_T1_SR,36538.50643,LC81950282020096LGN00,LANDSAT_8,2020-04-05T10:16:34.168430Z,12.17,
LC08_L1TP_042033_20200405_20200822_02_T1,1216.517711,LC80420332020096LGN00,LANDSAT_8,2020-04-05T18:32:58.834837Z,75.99,
LC08_L2SP_042033_20200405_20200822_02_T1_SR,36447.17642,LC80420332020096LGN00,LANDSAT_8,2020-04-05T18:32:58.834837Z,75.99,
LC08_L1TP_074090_20200405_20200822_02_T1,1269.155745,LC80740902020096LGN00,LANDSAT_8,2020-04-05T22:13:28.222515Z,98.18,
LC08_L2SP_074090_20200405_20200822_02_T1_SR,36965.79319,LC80740902020096LGN00,LANDSAT_8,2020-04-05T22:13:28.222515Z,98.18,
LC08_L1TP_170083_20200406_20200822_02_T1,550.3451172,LC81700832020097LGN00,LANDSAT_8,2020-04-06T08:03:58.726970Z,21.18,
LC08_L2SP_170083_20200406_20200822_02_T1_SR,36831.61662,LC81700832020097LGN00,LANDSAT_8,2020-04-06T08:03:58.726970Z,21.18,
LC08_L1TP_170084_20200406_20200822_02_T1,1139.890367,LC81700842020097LGN00,LANDSAT_8,2020-04-06T08:04:22.685784Z,20.37,ZA_R001_0017
LC08_L2SP_170084_20200406_20200822_02_T1_SR,36871.54171,LC81700842020097LGN00,LANDSAT_8,2020-04-06T08:04:22.685784Z,20.37,
LC08_L1TP_186022_20200406_20200822_02_T1,1698.66188,LC81860222020097LGN00,LANDSAT_8,2020-04-06T09:18:33.230580Z,0.01,"LT_R001_0010, LT_R001_0014, LT_R001_0029, LT_R001_0053, LT_R001_0056, LT_R001_0083, LT_R001_0095, LT_R001_0107, LT_R001_0130"
LC08_L2SP_186022_20200406_20200822_02_T1_SR,36651.98673,LC81860222020097LGN00,LANDSAT_8,2020-04-06T09:18:33.230580Z,0.01,
LC08_L1TP_218075_20200406_20200822_02_T1,1091.263058,LC82180752020097LGN00,LANDSAT_8,2020-04-06T12:57:26.075578Z,78.72,
LC08_L2SP_218075_20200406_20200822_02_T1_SR,36656.33198,LC82180752020097LGN00,LANDSAT_8,2020-04-06T12:57:26.075578Z,78.72,
LC08_L1TP_218076_20200406_20200822_02_T1,2104.46831,LC82180762020097LGN00,LANDSAT_8,2020-04-06T12:57:50.017450Z,20.36,
LC08_L2SP_218076_20200406_20200822_02_T1_SR,36700.27248,LC82180762020097LGN00,LANDSAT_8,2020-04-06T12:57:50.017450Z,20.36,
LC08_L1TP_017039_20200406_20200822_02_T1,1824.609737,LC80170392020097LGN00,LANDSAT_8,2020-04-06T16:00:51.326106Z,18.19,
LC08_L2SP_017039_20200406_20200822_02_T1_SR,36513.28973,LC80170392020097LGN00,LANDSAT_8,2020-04-06T16:00:51.326106Z,18.19,
LC08_L1TP_029031_20200410_20200822_02_T1,712.91197,LC80290312020101LGN00,LANDSAT_8,2020-04-10T17:11:48.668566Z,58.82,
LC08_L2SP_029031_20200410_20200822_02_T1_SR,36554.54798,LC80290312020101LGN00,LANDSAT_8,2020-04-10T17:11:48.668566Z,58.82,
LC08_L1TP_020030_20200411_20200822_02_T1,36581.14982,LC80200302020102LGN00,LANDSAT_8,2020-04-11T16:15:46.978408Z,0.9,
LC08_L2SP_020030_20200411_20200822_02_T1_SR,36581.14982,LC80200302020102LGN00,LANDSAT_8,2020-04-11T16:15:46.978408Z,0.9,
LC08_L1TP_020031_20200411_20200822_02_T1,36567.96977,LC80200312020102LGN00,LANDSAT_8,2020-04-11T16:16:10.860976Z,56.42,
LC08_L2SP_020031_20200411_20200822_02_T1_SR,36567.96977,LC80200312020102LGN00,LANDSAT_8,2020-04-11T16:16:10.860976Z,56.42,
LC08_L1TP_196027_20200412_20200822_02_T1,4797.192443,LC81960272020103LGN00,LANDSAT_8,2020-04-12T10:22:18.550581Z,14.5,
LC08_L2SP_196027_20200412_20200822_02_T1_SR,36579.53977,LC81960272020103LGN00,LANDSAT_8,2020-04-12T10:22:18.550581Z,14.5,
LC08_L1TP_043032_20200412_20200822_02_T1,2201.076832,LC80430322020103LGN00,LANDSAT_8,2020-04-12T18:38:43.183116Z,68.3,
LC08_L2SP_043032_20200412_20200822_02_T1_SR,36483.92766,LC80430322020103LGN00,LANDSAT_8,2020-04-12T18:38:43.183116Z,68.3,
LC08_L1TP_043033_20200412_20200822_02_T1,2378.078952,LC80430332020103LGN00,LANDSAT_8,2020-04-12T18:39:07.069919Z,49.63,
LC08_L2SP_043033_20200412_20200822_02_T1_SR,36486.42876,LC80430332020103LGN00,LANDSAT_8,2020-04-12T18:39:07.069919Z,49.63,
LC08_L1TP_171083_20200413_20200822_02_T1,1490.003329,LC81710832020104LGN00,LANDSAT_8,2020-04-13T08:10:06.919722Z,42.72,
LC08_L2SP_171083_20200413_20200822_02_T1_SR,36817.79134,LC81710832020104LGN00,LANDSAT_8,2020-04-13T08:10:06.919722Z,42.72,
LC08_L1TP_171084_20200413_20200822_02_T1,822.9499257,LC81710842020104LGN00,LANDSAT_8,2020-04-13T08:10:30.870065Z,6.67,ZA_R001_0024
LC08_L2SP_171084_20200413_20200822_02_T1_SR,36872.10572,LC81710842020104LGN00,LANDSAT_8,2020-04-13T08:10:30.870065Z,6.67,
LC08_L1TP_187022_20200413_20200822_02_T1,1698.66188,LC81870222020104LGN00,LANDSAT_8,2020-04-13T09:24:41.406392Z,93.55,
LC08_L2SP_187022_20200413_20200822_02_T1_SR,36658.49541,LC81870222020104LGN00,LANDSAT_8,2020-04-13T09:24:41.406392Z,93.55,
LC08_L1TP_219076_20200413_20200822_02_T1,8480.986137,LC82190762020104LGN00,LANDSAT_8,2020-04-13T13:03:58.180568Z,26.23,"BR_R006_0012, BR_R006_0022, BR_R006_0025, BR_R006_0027, BR_R006_0029, BR_R006_0035, BR_R006_0037, BR_R006_0041, BR_R006_0042"
LC08_L2SP_219076_20200413_20200822_02_T1_SR,36681.38456,LC82190762020104LGN00,LANDSAT_8,2020-04-13T13:03:58.180568Z,26.23,
LC08_L1TP_018036_20200413_20200822_02_T1,1636.531824,LC80180362020104LGN00,LANDSAT_8,2020-04-13T16:05:47.824581Z,21.68,
LC08_L2SP_018036_20200413_20200822_02_T1_SR,36518.73779,LC80180362020104LGN00,LANDSAT_8,2020-04-13T16:05:47.824581Z,21.68,
LC08_L1TP_018037_20200413_20200822_02_T1,760.0553187,LC80180372020104LGN00,LANDSAT_8,2020-04-13T16:06:11.707148Z,2.64,
LC08_L2SP_018037_20200413_20200822_02_T1_SR,36517.28863,LC80180372020104LGN00,LANDSAT_8,2020-04-13T16:06:11.707148Z,2.64,
LC08_L1TP_114034_20200414_20200822_02_T1,12554.76794,LC81140342020105LGN00,LANDSAT_8,2020-04-14T01:58:18.140101Z,0.67,"KR_R002_0019, KR_R002_0031, KR_R002_0139, KR_R003_0000, KR_R003_0002, KR_R003_0003, KR_R003_0005, KR_R003_0007, KR_R003_0008, KR_R003_0062, KR_Rxxx_0017, KR_Rxxx_0018, KR_Rxxx_0021, KR_Rxxx_0030"
LC08_L2SP_114034_20200414_20200822_02_T1_SR,36538.38152,LC81140342020105LGN00,LANDSAT_8,2020-04-14T01:58:18.140101Z,0.67,
LC08_L1TP_194027_20200414_20200822_02_T1,9426.303072,LC81940272020105LGN00,LANDSAT_8,2020-04-14T10:09:56.084428Z,25.53,
LC08_L2SP_194027_20200414_20200822_02_T1_SR,36542.95889,LC81940272020105LGN00,LANDSAT_8,2020-04-14T10:09:56.084428Z,25.53,
LC08_L1TP_041036_20200414_20200822_02_T1,3970.367767,LC80410362020105LGN00,LANDSAT_8,2020-04-14T18:27:56.259959Z,1.18,
LC08_L2SP_041036_20200414_20200822_02_T1_SR,36517.55,LC80410362020105LGN00,LANDSAT_8,2020-04-14T18:27:56.259959Z,1.18,
LC08_L1TP_041037_20200414_20200822_02_T1,2452.517894,LC80410372020105LGN00,LANDSAT_8,2020-04-14T18:28:20.150999Z,33.29,
LC08_L2SP_041037_20200414_20200822_02_T1_SR,36523.95,LC80410372020105LGN00,LANDSAT_8,2020-04-14T18:28:20.150999Z,33.29,
LC08_L1TP_073090_20200414_20200822_02_T1,1269.155745,LC80730902020105LGN00,LANDSAT_8,2020-04-14T22:07:13.995713Z,64.2,
LC08_L2SP_073090_20200414_20200822_02_T1_SR,36966.08708,LC80730902020105LGN00,LANDSAT_8,2020-04-14T22:07:13.995713Z,64.2,
LC08_L1TP_073091_20200414_20200822_02_T1,789.1156919,LC80730912020105LGN00,LANDSAT_8,2020-04-14T22:07:37.958765Z,73.17,
LC08_L2SP_073091_20200414_20200822_02_T1_SR,36997.25182,LC80730912020105LGN00,LANDSAT_8,2020-04-14T22:07:37.958765Z,73.17,
LC08_L1TP_217076_20200415_20200822_02_T1,7909.902203,LC82170762020106LGN00,LANDSAT_8,2020-04-15T12:51:35.731429Z,21.27,
LC08_L2SP_217076_20200415_20200822_02_T1_SR,36694.75,LC82170762020106LGN00,LANDSAT_8,2020-04-15T12:51:35.731429Z,21.27,
LC08_L1TP_160042_20200416_20200822_02_T1,1870.00321,LC81600422020107LGN00,LANDSAT_8,2020-04-16T06:45:45.872335Z,86.42,
LC08_L2SP_160042_20200416_20200822_02_T1_SR,36496.99763,LC81600422020107LGN00,LANDSAT_8,2020-04-16T06:45:45.872335Z,86.42,
LC08_L1TP_160043_20200416_20200822_02_T1,5798.895091,LC81600432020107LGN00,LANDSAT_8,2020-04-16T06:46:09.767611Z,46.92,
LC08_L2SP_160043_20200416_20200822_02_T1_SR,36494.19762,LC81600432020107LGN00,LANDSAT_8,2020-04-16T06:46:09.767611Z,46.92,
LC08_L1TP_021030_20200418_20200822_02_T1,36581.88391,LC80210302020109LGN00,LANDSAT_8,2020-04-18T16:21:54.798842Z,7.04,
LC08_L2SP_021030_20200418_20200822_02_T1_SR,36581.88391,LC80210302020109LGN00,LANDSAT_8,2020-04-18T16:21:54.798842Z,7.04,
LC08_L1TP_028031_20200419_20200822_02_T1,1802.441461,LC80280312020110LGN00,LANDSAT_8,2020-04-19T17:05:33.980628Z,20.26,
LC08_L2SP_028031_20200419_20200822_02_T1_SR,36558.78591,LC80280312020110LGN00,LANDSAT_8,2020-04-19T17:05:33.980628Z,20.26,
LC08_L1TP_028032_20200419_20200822_02_T1,685.7397814,LC80280322020110LGN00,LANDSAT_8,2020-04-19T17:05:57.867432Z,1.87,
LC08_L2SP_028032_20200419_20200822_02_T1_SR,36556.47125,LC80280322020110LGN00,LANDSAT_8,2020-04-19T17:05:57.867432Z,1.87,
LC08_L1TP_003072_20200420_20200822_02_T1,1549.893574,LC80030722020111LGN00,LANDSAT_8,2020-04-20T14:47:23.141382Z,14.41,
LC08_L2SP_003072_20200420_20200822_02_T1_SR,36569.51057,LC80030722020111LGN00,LANDSAT_8,2020-04-20T14:47:23.141382Z,14.41,
LC08_L1TP_019036_20200420_20200822_02_T1,2289.88338,LC80190362020111LGN00,LANDSAT_8,2020-04-20T16:11:55.522499Z,30.63,
LC08_L2SP_019036_20200420_20200822_02_T1_SR,36514.45295,LC80190362020111LGN00,LANDSAT_8,2020-04-20T16:11:55.522499Z,30.63,
LC08_L1TP_115034_20200421_20200822_02_T1,16114.47146,LC81150342020112LGN00,LANDSAT_8,2020-04-21T02:04:25.799961Z,41.91,
LC08_L2SP_115034_20200421_20200822_02_T1_SR,36538.64981,LC81150342020112LGN00,LANDSAT_8,2020-04-21T02:04:25.799961Z,41.91,
LC08_L1TP_195027_20200421_20200822_02_T1,19004.65776,LC81950272020112LGN00,LANDSAT_8,2020-04-21T10:16:03.727368Z,89.03,
LC08_L2SP_195027_20200421_20200822_02_T1_SR,36559.57867,LC81950272020112LGN00,LANDSAT_8,2020-04-21T10:16:03.727368Z,89.03,
LC08_L1TP_042033_20200421_20200822_02_T1,1269.986813,LC80420332020112LGN00,LANDSAT_8,2020-04-21T18:32:52.217118Z,19.21,
LC08_L2SP_042033_20200421_20200822_02_T1_SR,36449.75451,LC80420332020112LGN00,LANDSAT_8,2020-04-21T18:32:52.217118Z,19.21,
LC08_L1TP_074090_20200421_20200822_02_T1,1269.155745,LC80740902020112LGN00,LANDSAT_8,2020-04-21T22:13:21.609063Z,42.95,"NZ_R002_0055, NZ_R002_0081"
LC08_L2SP_074090_20200421_20200822_02_T1_SR,36971.96966,LC80740902020112LGN00,LANDSAT_8,2020-04-21T22:13:21.609063Z,42.95,
LC08_L1TP_170083_20200422_20200822_02_T1,579.72,LC81700832020113LGN00,LANDSAT_8,2020-04-22T08:03:52.050059Z,66.99,
LC08_L2SP_170083_20200422_20200822_02_T1_SR,36836.80287,LC81700832020113LGN00,LANDSAT_8,2020-04-22T08:03:52.050059Z,66.99,
LC08_L1TP_170084_20200422_20200822_02_T1,1181.051885,LC81700842020113LGN00,LANDSAT_8,2020-04-22T08:04:16.000402Z,14.58,"ZA_R001_0022, ZA_R001_0026"
LC08_L2SP_170084_20200422_20200822_02_T1_SR,36868.91513,LC81700842020113LGN00,LANDSAT_8,2020-04-22T08:04:16.000402Z,14.58,
LC08_L1TP_186022_20200422_20200822_02_T1,1698.66188,LC81860222020113LGN00,LANDSAT_8,2020-04-22T09:18:26.511320Z,0.01,"LT_R001_0010, LT_R001_0014, LT_R001_0029, LT_R001_0053, LT_R001_0056, LT_R001_0083, LT_R001_0095, LT_R001_0107"
LC08_L2SP_186022_20200422_20200822_02_T1_SR,36655.2238,LC81860222020113LGN00,LANDSAT_8,2020-04-22T09:18:26.511320Z,0.01,
LC08_L1TP_218075_20200422_20200822_02_T1,1049.762925,LC82180752020113LGN00,LANDSAT_8,2020-04-22T12:57:19.352103Z,18.52,
LC08_L2SP_218075_20200422_20200822_02_T1_SR,36655.22339,LC82180752020113LGN00,LANDSAT_8,2020-04-22T12:57:19.352103Z,18.52,
LC08_L1TP_218076_20200422_20200822_02_T1,2001.605227,LC82180762020113LGN00,LANDSAT_8,2020-04-22T12:57:43.293975Z,26.74,
LC08_L2SP_218076_20200422_20200822_02_T1_SR,36700.06289,LC82180762020113LGN00,LANDSAT_8,2020-04-22T12:57:43.293975Z,26.74,
LC08_L1TP_017039_20200422_20200822_02_T1,1782.827981,LC80170392020113LGN00,LANDSAT_8,2020-04-22T16:00:44.564518Z,5.78,"US_R001_0017, US_R001_0019, US_R001_0025, US_R001_0029, US_R003_0001, US_R003_0011, US_R003_0017, US_R003_0027, US_R003_0029, US_R003_0042, US_R003_0054, US_R003_0072, US_Rxxx_0000"
LC08_L2SP_017039_20200422_20200822_02_T1_SR,36519.25725,LC80170392020113LGN00,LANDSAT_8,2020-04-22T16:00:44.564518Z,5.78,
LC08_L1TP_029031_20200426_20200822_02_T1,937.8665145,LC80290312020117LGN00,LANDSAT_8,2020-04-26T17:11:41.250751Z,34.15,
LC08_L2SP_029031_20200426_20200822_02_T1_SR,36559.62395,LC80290312020117LGN00,LANDSAT_8,2020-04-26T17:11:41.250751Z,34.15,
LC08_L1TP_020030_20200427_20200822_02_T1,36583.75325,LC80200302020118LGN00,LANDSAT_8,2020-04-27T16:15:39.416680Z,11.71,
LC08_L2SP_020030_20200427_20200822_02_T1_SR,36583.75325,LC80200302020118LGN00,LANDSAT_8,2020-04-27T16:15:39.416680Z,11.71,
LC08_L1TP_020031_20200427_20200822_02_T1,36571.02614,LC80200312020118LGN00,LANDSAT_8,2020-04-27T16:16:03.295011Z,2.48,
LC08_L2SP_020031_20200427_20200822_02_T1_SR,36571.02614,LC80200312020118LGN00,LANDSAT_8,2020-04-27T16:16:03.295011Z,2.48,
LC08_L1GT_196027_20200428_20200820_02_T2,4666.226801,LC81960272020119LGN00,LANDSAT_8,2020-04-28T10:22:10.857574Z,96.55,
LC08_L2SP_196027_20200428_20200820_02_T2_SR,36582.75615,LC81960272020119LGN00,LANDSAT_8,2020-04-28T10:22:10.857574Z,96.55,
LC08_L1TP_043032_20200428_20200820_02_T1,2212.11,LC80430322020119LGN00,LANDSAT_8,2020-04-28T18:38:35.447776Z,0.58,"US_R004_0000, US_R004_0009, US_R004_0015, US_R004_0033, US_R004_0040, US_R004_0054, US_R004_0065, US_R005_0007, US_R005_0012"
LC08_L2SP_043032_20200428_20200820_02_T1_SR,36493.68317,LC80430322020119LGN00,LANDSAT_8,2020-04-28T18:38:35.447776Z,0.58,
LC08_L1TP_043033_20200428_20200820_02_T1,2372.593844,LC80430332020119LGN00,LANDSAT_8,2020-04-28T18:38:59.326107Z,2.93,"US_R004_0028, US_R004_0034, US_R004_0037, US_R004_0047, US_R004_0048, US_R004_0056, US_R004_0058, US_R004_0060, US_R004_0061, US_R004_0062, US_R004_0067, US_R004_0068, US_R005_0008, US_R005_0010, US_R005_0013"
LC08_L2SP_043033_20200428_20200820_02_T1_SR,36497.38436,LC80430332020119LGN00,LANDSAT_8,2020-04-28T18:38:59.326107Z,2.93,
LC08_L1TP_171083_20200429_20200820_02_T1,1490.003329,LC81710832020120LGN00,LANDSAT_8,2020-04-29T08:09:59.108164Z,32.26,
LC08_L2SP_171083_20200429_20200820_02_T1_SR,36819.59679,LC81710832020120LGN00,LANDSAT_8,2020-04-29T08:09:59.108164Z,32.26,
LC08_L1TP_171084_20200429_20200820_02_T1,814.0550446,LC81710842020120LGN00,LANDSAT_8,2020-04-29T08:10:23.062742Z,2.8,
LC08_L2SP_171084_20200429_20200820_02_T1_SR,36863.79135,LC81710842020120LGN00,LANDSAT_8,2020-04-29T08:10:23.062742Z,2.8,
LC08_L1GT_187022_20200429_20200820_02_T2,1698.66188,LC81870222020120LGN00,LANDSAT_8,2020-04-29T09:24:33.560945Z,99.94,
LC08_L2SP_187022_20200429_20200820_02_T2_SR,36662.33,LC81870222020120LGN00,LANDSAT_8,2020-04-29T09:24:33.560945Z,99.94,
LC08_L1TP_219076_20200429_20200820_02_T1,8484.6,LC82190762020120LGN00,LANDSAT_8,2020-04-29T13:03:50.339355Z,0.74,"BR_R005_0002, BR_R005_0006, BR_R005_0011, BR_R005_0034, BR_R005_0036, BR_R005_0039, BR_R005_0041, BR_R005_0051, BR_R005_0052, BR_R005_0057, BR_R005_0058, BR_R005_0064, BR_R005_0071, BR_R005_0080, BR_R005_0083, BR_R005_0089, BR_R005_0090, BR_R006_0007, BR_R006_0009, BR_R006_0024, BR_R006_0026, BR_R006_0028, BR_R006_0030, BR_R006_0033, BR_R006_0034, BR_R006_0053, BR_R006_0054, BR_R006_0055, BR_R006_0068, BR_R006_0070, BR_R006_0076"
LC08_L2SP_219076_20200429_20200820_02_T1_SR,36687.78,LC82190762020120LGN00,LANDSAT_8,2020-04-29T13:03:50.339355Z,0.74,
LC08_L1TP_018036_20200429_20200820_02_T1,1684.681175,LC80180362020120LGN00,LANDSAT_8,2020-04-29T16:05:39.941013Z,74.1,
LC08_L2SP_018036_20200429_20200820_02_T1_SR,36523.94918,LC80180362020120LGN00,LANDSAT_8,2020-04-29T16:05:39.941013Z,74.1,
LC08_L1TP_018037_20200429_20200820_02_T1,773.7160686,LC80180372020120LGN00,LANDSAT_8,2020-04-29T16:06:03.832052Z,56.83,
LC08_L2SP_018037_20200429_20200820_02_T1_SR,36518.36,LC80180372020120LGN00,LANDSAT_8,2020-04-29T16:06:03.832052Z,56.83,
